,POSTED_BY,UNDER_CONSTRUCTION,RERA,BHK_NO.,BHK_OR_RK,SQUARE_FT,READY_TO_MOVE,RESALE,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS)
366,0.5,0,1,2,0,1269.146608,1,1,22.727017,75.93404100000001,40.6
367,0,0,1,4,0,3458.3665869999995,1,1,28.560719,77.386208,260.0
368,1,0,1,2,0,835.2668213,1,0,29.9055,75.2547,25.2
369,0,0,0,2,0,1185.146168,1,1,22.54111,88.33778000000001,90.0
370,0.5,0,0,3,0,1289.872756,1,1,13.23,77.7,74.0
371,0.5,0,0,3,0,2100.0,1,1,11.931023,79.828222,210.0
372,0.5,0,0,4,0,3167.898627,1,1,21.189685,72.841062,150.0
373,0,0,0,4,0,433333.3333,1,1,9.893479,76.408774,65.0
374,1,0,0,2,0,845.007783,1,1,12.9974,80.0966,38.0
375,0.5,0,0,1,0,850.0,1,1,21.0,77.0,27.2
376,0.5,1,1,2,0,923.0100988,0,1,24.69028,78.41889,85.0
377,0,0,0,3,0,1490.312966,1,1,16.531879,80.670951,60.0
378,0,0,0,3,0,1480.019734,1,1,26.222384,85.86210799999999,60.0
379,0,0,0,3,0,1510.159253,1,1,12.8706,77.6279,110.0
380,0.5,1,1,1,0,453.0166793000001,0,1,24.69028,78.41889,66.0
381,0.5,0,0,2,0,999.6079969,1,0,22.12947,73.41756,25.5
382,0,0,0,2,0,1000.0,1,1,21.105779,79.078497,30.0
383,0,0,0,3,0,1350.135014,1,1,12.840956,77.659441,60.0
384,0.5,0,0,3,0,1231.578947,1,1,12.88784,77.654131,46.8
385,0.5,1,1,2,0,829.8850575,0,0,13.034709,80.105584,36.1
386,0.5,0,0,2,0,1069.7827519999998,1,1,28.629811,77.434197,32.5
387,0.5,0,0,1,0,610.0273241,1,1,19.147866,72.932609,96.0
388,0.5,0,0,4,0,2030.205496,1,1,30.698017,76.679016,82.0
389,0.5,0,0,2,0,978.7377658,1,1,28.368269,77.37273,29.0
390,0.5,1,1,3,0,1503.225806,0,1,26.91868,75.750399,46.6
391,0.5,1,1,2,0,804.8649615,0,1,12.808137,77.58308000000001,45.0
392,0,0,0,3,0,1400.0518539999998,1,1,20.277511,85.810411,54.0
393,0.5,0,1,2,0,1251.091068,1,1,21.235342000000003,72.917751,43.0
394,0.5,0,0,3,0,1850.424056,1,1,28.2102,76.8606,48.0
395,0,0,0,2,0,711.0877008,1,1,12.732961,77.707059,27.0
396,0,0,0,1,0,540.0540053999999,1,1,28.689982,77.339807,24.0
397,0.5,0,0,2,0,748.0,1,1,22.617564,88.427982,18.7
398,0.5,0,0,2,0,1166.039111,1,1,12.96991,77.59796,96.0
399,0.5,0,0,2,0,943.057302,1,1,19.12,72.91,210.0
400,0.5,0,0,3,0,1700.071582,1,1,22.221142,88.281267,190.0
401,0.5,0,0,4,0,2175.202689,1,1,26.900926,75.775927,110.0
402,0,1,0,3,0,2181.818182,0,1,12.9259,77.6229,240.0
403,0,0,0,3,0,1700.071582,1,1,27.56667,80.68333,95.0
404,0,0,0,2,0,1080.246914,1,1,26.157856,91.827348,35.0
405,0,0,0,3,0,1276.127613,1,1,13.04034,77.591347,58.0
406,0.5,0,1,3,0,2735.016019,1,1,12.96991,77.59796,350.0
407,0.5,0,1,2,0,988.0395216,1,1,19.12,72.91,190.0
408,0.5,0,0,3,0,935.0788138,1,1,22.5,88.35,35.0
409,0.5,0,0,1,0,550.0207555,1,1,19.050992,73.01794699999999,53.0
410,0.5,1,1,2,0,1094.8905109999998,0,1,30.684523,76.691728,51.0
411,0.5,0,0,5,0,6397.7252530000005,1,1,28.488415000000003,77.285903,360.0
412,0.5,0,1,2,0,1150.01465,1,1,27.16726,75.70950500000001,78.5
413,0,0,0,2,0,936.1348034,1,1,10.999392,76.997254,45.0
414,0.5,0,1,2,0,1150.030066,1,1,18.5993,73.7625,76.5
415,0.5,1,1,4,0,3810.431055,0,1,13.04034,77.591347,320.0
416,0,1,0,2,0,1173.020528,0,1,10.036626,77.48248199999999,84.0
417,0.5,0,0,4,0,2541.699762,1,0,12.925027,80.235348,160.0
418,0.5,0,0,2,0,950.1648245,1,1,28.535783,77.400502,49.0
419,0,0,0,2,0,1045.12276,1,1,12.985206,77.663799,63.0
420,0.5,0,0,3,0,1969.667126,1,1,18.5853,73.7413,100.0
421,0.5,0,0,2,0,930.0661778,1,1,20.042481,74.473635,52.0
422,0.5,0,0,2,0,1071.080818,1,1,19.2167,73.0833,55.0
423,0.5,1,1,3,0,1400.208986,0,1,30.651192,76.755011,67.0
424,0.5,0,0,2,0,1176.470588,1,0,30.387136,75.865105,200.0
425,0.5,0,0,4,0,1925.925926,1,1,30.692243,76.750614,130.0
426,0,0,0,2,0,1053.001053,1,1,23.19635,72.633149,30.0
427,0,0,0,2,0,1051.1562720000002,1,1,12.96991,77.59796,45.0
428,0.5,1,1,2,0,988.5365491,0,1,18.510418,73.781944,66.4
429,0.5,0,0,2,0,1300.034211,1,1,11.0,76.96667,38.0
430,0.5,1,1,2,0,850.0028332999999,0,1,24.69028,78.41889,150.0
431,0,0,0,2,0,948.6166008,1,1,28.66667,77.41667,31.2
432,0,0,0,3,0,1760.1987989999998,1,1,9.930471,76.271273,85.0
433,0,0,0,2,0,850.1259446,1,1,28.21,76.87,27.0
434,0.5,0,1,1,0,654.9646319,1,1,19.049989,73.077321,50.0
435,0.5,0,0,2,0,1050.019091,1,1,19.256471,72.868815,110.0
436,0,0,0,3,0,1267.05653,1,1,31.325966,75.57364100000001,65.0
437,0.5,0,0,3,0,1150.086256,1,1,26.809242,75.741434,40.0
438,0.5,1,1,3,0,844.8442017000001,0,1,28.406388,77.342588,26.3
439,0.5,0,1,2,0,1075.268817,1,1,28.583704,77.360401,100.0
440,0.5,0,0,2,0,1016.191315,1,1,19.05871,72.89969,150.0
441,0.5,1,1,3,0,900.3760394,0,0,19.1615,72.8731,170.0
442,0.5,0,1,3,0,2058.1113800000003,1,1,28.546788,77.37849399999999,170.0
443,0.5,1,1,4,0,6000.0,0,1,28.548382,77.32781899999999,750.0
444,0.5,0,0,2,0,950.1187648,1,1,10.526103,76.19383,36.0
445,0,0,0,3,0,2015.983872,1,1,12.9847,77.5491,280.0
446,0,0,0,2,0,749.4004796,1,1,21.23994,72.85651999999999,12.5
447,0.5,0,1,4,0,3045.878546,1,1,28.479440000000004,76.971432,160.0
448,0.5,0,1,2,0,1303.707063,1,1,19.1145,72.8712,230.0
449,0.5,0,1,2,0,936.0223873,1,1,24.69028,78.41889,97.0
450,0.5,0,0,2,0,1100.3757380000002,1,1,26.832353,75.841749,20.5
451,0.5,0,0,2,0,704.0070843,1,1,13.04724,80.11142099999999,31.8
452,0.5,0,0,3,0,2000.0,1,1,9.935413,76.298608,130.0
453,0.5,1,1,3,0,1678.6570739999995,0,1,28.595305,77.347365,63.0
454,0.5,0,1,1,0,411.1662322,1,0,18.966114,73.148278,48.9
455,0,0,1,2,0,950.0285009,1,1,28.576117,77.382136,50.0
456,0.5,0,0,5,0,4787.552364,1,1,13.04034,77.591347,480.0
457,0,0,0,1,0,630.2521008,1,1,18.4,76.58333,13.5
458,0.5,0,0,3,0,1823.154057,1,1,18.52361,73.84778,160.0
459,0,0,0,3,0,2250.692521,1,1,30.594843,76.84983000000001,65.0
460,0,0,0,3,0,1399.941055,1,1,18.531343,73.87771500000001,190.0
461,0,0,0,3,0,1635.055592,1,1,12.96991,77.59796,100.0
462,0.5,0,1,3,0,1896.878772,1,1,28.362327,76.979049,110.0
463,0.5,0,1,3,0,1600.0,1,1,19.147866,72.932609,250.0
464,0.5,0,0,3,0,1447.054818,1,1,22.53028,88.33417,85.0
465,0,0,0,3,0,1640.112465,1,1,12.846186,77.693554,70.0
466,0.5,1,1,2,0,1110.053917,0,1,24.69028,78.41889,70.0
467,0.5,0,1,4,0,3333.333333,1,1,28.526624,77.37671800000001,250.0
468,0.5,0,1,3,0,2708.070049,1,1,12.8682,77.5321,300.0
469,0,0,1,1,0,410.0461302,1,1,26.781748,81.006714,16.0
470,0.5,0,0,3,0,1512.401694,1,1,20.029201,73.787918,100.0
471,0.5,0,0,2,0,912.0620202,1,1,19.216097,72.821721,120.0
472,0.5,0,0,2,0,795.097423,1,1,21.19233,79.062102,25.3
473,1,1,1,1,0,443.5607219,0,0,18.440853,73.90536,29.0
474,0.5,0,0,3,0,1350.121359,1,1,12.96991,77.59796,44.5
475,0.5,0,0,4,0,4000.0,1,1,12.96991,77.59796,400.0
476,0.5,0,0,3,0,4769.230769,1,1,21.174686,79.045846,310.0
477,0,0,0,3,0,1897.278651,1,1,12.96991,77.59796,99.0
478,0.5,0,0,1,0,705.0092764,1,1,19.049989,73.077321,57.0
479,0.5,1,1,3,0,1510.989011,0,1,12.86,77.786,110.0
480,0.5,0,0,2,0,643.8113632999999,1,1,19.18,72.96333,120.0
481,0,1,0,2,0,1100.208147,0,1,20.100361,79.103607,37.0
482,0.5,0,0,1,0,650.0691562999999,1,1,19.148338,72.995687,47.0
483,0.5,1,1,1,0,502.6315789,0,0,12.9182,80.0824,19.1
484,0.5,1,0,2,0,999.6895374,0,1,19.2167,73.0833,64.4
485,0.5,1,1,1,0,628.9308176,0,0,13.11389,77.59833,37.0
486,0,0,0,3,0,1050.2283109999998,1,1,23.507414,87.395907,23.0
487,0.5,0,0,2,0,1225.186104,1,1,18.52361,73.84778,79.0
488,0.5,0,0,3,0,1473.005999,1,1,22.54111,88.33778000000001,66.3
489,0,0,0,2,0,1250.0,1,1,20.167837,72.77484,24.0
490,0,0,0,3,0,1614.797416,1,1,12.890308,74.833347,55.0
491,0,0,0,1,0,533.0243337,1,1,13.09,80.27,23.0
492,0.5,0,0,4,0,2754.820937,1,1,22.529,88.368,470.0
493,0.5,0,0,2,0,772.4137931,1,1,23.554673,87.274204,22.4
494,0,0,0,2,0,900.116144,1,1,21.15389,79.08306,31.0
495,0.5,0,0,1,0,674.9662517,1,1,19.2836,72.8675,45.0
496,0.5,0,0,3,0,1773.0496449999998,1,1,28.9196,76.8972,120.0
497,0,0,0,3,0,1200.0,1,1,26.91667,75.86667,45.0
498,0.5,0,1,3,0,2015.503876,1,1,26.781748,81.006714,78.0
499,0,0,0,2,0,1075.05864,1,1,28.577673,77.389781,55.0
500,0.5,1,0,3,0,1190.322581,0,1,26.736714000000003,88.44771300000001,36.9
501,0.5,0,0,3,0,1220.886551,1,1,22.403867,88.47000600000001,65.0
502,0.5,0,0,2,0,1199.944189,1,1,30.689021,76.860403,86.0
503,0.5,0,0,3,0,1700.1545600000002,1,1,28.582887,77.339935,110.0
504,0,0,0,2,0,875.1608752000001,1,1,17.683329999999998,75.91667,34.0
505,0.5,0,0,3,0,1518.151815,1,1,12.896796,77.5724,92.0
506,0.5,0,0,1,0,739.9817851,1,1,18.558319,73.77588,65.0
507,0.5,1,1,1,0,389.5585889,0,0,19.161955,72.839616,87.9
508,0,0,0,2,0,1350.154936,1,1,9.930471,76.271273,61.0
509,0.5,1,1,3,0,1679.966401,0,1,28.429614,77.481711,120.0
510,0.5,0,0,5,0,5873.586394,1,1,12.935541,77.680684,670.0
511,0.5,0,1,2,0,1044.045677,1,1,19.1759,72.9522,160.0
512,0.5,1,0,3,0,1350.024546,0,1,21.178534,79.64665600000001,55.0
513,0.5,0,0,3,0,1954.686806,1,1,28.9196,76.8972,88.0
514,0.5,0,0,2,0,1500.0,1,1,22.328394,73.176639,48.0
515,0.5,0,0,2,0,1192.307692,1,1,26.265915000000003,73.004593,62.0
516,0,0,0,3,0,1000.0,1,1,23.280294,77.36573100000001,40.0
517,0.5,0,1,3,0,1556.247221,1,0,22.288976,73.128222,35.0
518,0.5,1,1,2,0,514.9738552,0,0,24.69028,78.41889,130.0
519,0.5,0,1,2,0,1072.194425,1,1,28.698133,77.335746,30.0
520,0.5,0,1,3,0,1626.898048,1,1,24.69028,78.41889,180.0
521,0,0,0,2,0,700.1647446000001,1,1,21.163131,81.306849,17.0
522,0.5,0,0,3,0,1336.184773,1,1,13.114624,80.188519,78.1
523,0,0,0,1,0,535.0028458,1,1,18.47954,73.875229,47.0
524,0.5,0,1,2,0,882.0536017000001,1,1,19.256471,72.868815,78.0
525,0.5,0,1,2,0,650.0397984,1,1,18.651598,73.735448,49.0
526,0.5,1,1,3,0,1370.07874,0,1,12.86,77.786,87.0
527,0.5,0,0,3,0,1930.235765,1,1,12.905368,77.580403,140.0
528,0.5,1,0,2,0,730.8254481,0,0,19.05871,72.89969,190.0
529,0.5,1,1,3,0,1000.0,0,1,19.218498,72.992114,94.0
530,0,0,0,2,0,650.0956022999999,1,1,18.439098,74.35197,17.0
531,0.5,0,0,3,0,2258.512856,1,1,18.49667,73.94167,130.0
532,0.5,0,0,3,0,2026.929202,1,1,28.41667,77.3,140.0
533,0.5,1,0,1,0,414.7619048,0,1,24.6902,78.416,87.1
534,0,0,0,3,0,1495.35923,1,1,28.990399,77.059442,43.5
535,0.5,0,0,2,0,800.0,1,1,26.9883,75.5846,13.0
536,0.5,0,0,3,0,1821.125051,1,1,22.5922,88.484911,90.0
537,0.5,0,0,2,0,940.8075265,1,1,28.574502000000003,77.328608,120.0
538,0,0,0,2,0,1250.0,1,1,28.9196,76.8972,52.0
539,0,1,0,2,0,1209.816799,0,1,16.498435999999998,80.653706,35.0
540,0.5,0,0,1,0,550.017188,1,1,18.129209,76.758924,32.0
541,0.5,0,0,2,0,1150.0,1,1,22.3,73.2,23.0
542,0.5,0,0,2,0,1225.201072,1,1,12.9816,77.6729,45.7
543,0.5,1,0,1,0,408.997955,0,1,18.96667,72.83333,70.0
544,0.5,0,0,3,0,2685.861624,1,1,28.440728000000004,77.114195,500.0
545,0.5,1,1,1,0,498.8873735,0,1,24.69028,78.41889,69.5
546,0,0,0,1,0,666.0088800999999,1,1,21.142359,72.862596,13.5
547,0.5,0,0,2,0,1110.045224,1,1,24.69028,78.41889,81.0
548,0,0,0,1,0,950.3239741,1,1,21.12904,72.858164,22.0
549,0,0,0,2,0,1349.325337,1,1,30.65,76.82,45.0
550,0.5,1,1,2,0,530.2378905,0,0,18.6182,73.7447,55.5
551,0,0,0,2,0,1200.274348,1,1,21.1677,72.8382,35.0
552,0.5,1,1,3,0,1599.680064,0,1,19.1759,72.9522,240.0
553,0.5,0,0,2,0,1163.636364,1,1,22.803593,83.755013,160.0
554,0.5,1,1,3,0,113785.558,0,0,15.384909,73.850001,7280.0
555,0.5,0,0,3,0,2241.0104920000003,1,1,22.535636,88.388412,220.0
556,0,0,1,2,0,942.0022165,1,1,12.96991,77.59796,51.0
557,1,1,1,1,0,301.91711630000003,0,0,19.076057,73.097319,26.3
558,0.5,0,0,2,0,900.090009,1,1,28.9196,76.8972,40.0
559,0.5,0,0,4,0,2674.956622,1,0,28.5574,77.15899999999999,92.5
560,0.5,0,0,2,0,852.9776675,1,1,19.256471,72.868815,110.0
561,0.5,0,0,3,0,2106.897316,1,1,28.9196,76.8972,190.0
562,0.5,1,1,4,0,3495.947879,0,1,21.848391,73.10062099999999,220.0
563,0.5,0,0,2,0,1600.134748,1,1,12.96991,77.59796,95.0
564,0.5,0,0,3,0,1326.963907,1,1,12.96991,77.59796,75.0
565,0.5,0,1,3,0,1505.011565,1,1,12.86,77.786,97.6
566,0.5,0,1,2,0,1296.111665,1,1,13.055985,77.622157,78.0
567,0.5,0,0,4,0,3501.3616409999995,1,1,28.440728000000004,77.114195,630.0
568,0.5,0,0,2,0,1400.147384,1,1,35.0,136.0,76.0
569,0.5,0,0,1,0,661.9632436,1,1,19.126499,72.99956,76.0
570,0.5,0,0,3,0,2070.0207,1,1,19.0705,72.8309,690.0
571,0,0,0,1,0,284.0012622,1,1,21.734206,70.456703,9.0
572,0.5,0,0,2,0,1299.89295,1,1,18.52361,73.84778,85.0
573,0,0,1,3,0,1300.131062,1,1,28.579004,77.431173,49.6
574,0.5,0,0,2,0,1165.13904,1,1,12.9958935,77.761394,75.0
575,0.5,0,1,2,0,1135.241856,1,1,13.054202,77.674002,46.0
576,0.5,0,0,3,0,1645.141451,1,1,22.7808,86.1522,53.5
577,0.5,0,0,4,0,2141.46658,1,1,28.368269,77.37273,66.0
578,0.5,1,1,3,0,1777.975331,0,0,28.510034,77.06508000000001,160.0
579,0.5,0,1,2,0,947.6389335,1,1,26.900926,75.775927,29.5
580,0,0,0,3,0,1100.196464,1,1,27.073397,75.594316,28.0
581,0.5,0,0,2,0,1273.8284130000002,1,1,16.700359,76.83521,570.0
582,0.5,0,0,2,0,797.0849465,1,1,13.042089,80.124264,35.0
583,0,0,0,2,0,823.0452675,1,1,11.169483,76.616001,34.0
584,0,0,0,2,0,630.1502666,1,1,26.91667,75.86667,13.0
585,0,0,0,3,0,1300.284437,1,1,24.03687,85.3782,32.0
586,0.5,0,0,3,0,1785.469029,1,1,28.385415,76.964613,130.0
587,0.5,0,0,3,0,1995.609659,1,1,22.5922,88.484911,100.0
588,0.5,0,0,4,0,3750.161645,1,1,12.953042,77.73264300000001,290.0
589,0.5,0,0,3,0,1724.1379309999998,1,1,12.973237,77.64685899999999,34.0
590,0.5,0,0,3,0,1699.346405,1,1,22.312358,73.145436,26.0
591,0,0,0,2,0,1270.417423,1,1,26.906098,75.825254,35.0
592,0,0,1,1,0,675.0392465,1,1,25.415663,86.144871,43.0
593,0.5,0,1,3,0,1625.282167,1,1,28.577673,77.389781,72.0
594,0,0,0,3,0,1655.878368,1,1,12.326657,76.63796500000001,110.0
595,0,0,0,3,0,1650.252861,1,1,16.609758,80.617778,62.0
596,0.5,0,0,1,0,650.1011268,1,1,24.6902,78.416,22.5
597,0,0,0,4,0,1750.051472,1,1,28.6221,77.3674,85.0
598,0,1,0,3,0,1400.0,0,1,17.80268,83.35613599999999,51.8
599,0.5,0,1,3,0,1877.410189,1,1,19.128324,72.825408,370.0
600,0.5,0,1,2,0,1150.190114,1,1,28.5035,77.426447,48.4
601,0.5,1,1,3,0,1767.3521850000002,0,1,12.9255,77.6765,110.0
602,0.5,0,1,2,0,800.1361933999999,1,1,28.406388,77.342588,23.5
603,0.5,0,0,3,0,1250.0,1,1,22.403867,88.47000600000001,45.0
604,0,0,0,1,0,609.0764331,1,1,23.399528,85.357421,15.3
605,0,0,0,2,0,2000.0,1,1,18.4543,73.1147,60.0
606,0.5,0,0,3,0,1250.0,1,1,12.928575,77.58572099999999,45.0
607,0.5,0,0,2,0,954.7934528,1,1,26.8626,75.7633,24.5
608,0.5,1,1,1,0,453.0011325,0,0,19.249861,72.96386600000001,64.0
609,0.5,0,0,2,0,550.0442,1,1,19.18,72.96333,56.0
610,0.5,0,0,3,0,2051.158301,1,1,22.5922,88.484911,85.0
611,0.5,0,1,3,0,2501.924557,1,1,28.479440000000004,76.971432,130.0
612,0,0,0,2,0,1159.243441,1,1,20.26444,85.82806,38.0
613,0,0,0,2,0,940.2914904,1,1,12.756152,77.856172,20.0
614,0.5,0,1,3,0,1750.087504,1,1,19.1758,72.8643,200.0
615,0.5,0,0,3,0,1474.993653,1,1,22.760061,75.928572,58.1
616,0,0,0,2,0,800.0,1,1,28.6711,77.3683,25.0
617,0.5,0,1,3,0,1678.947368,1,1,26.91868,75.750399,63.8
618,0.5,1,1,4,0,2171.612103,0,1,19.0164,72.8294,1190.0
619,0.5,0,0,1,0,675.024108,1,1,18.975268,73.109062,42.0
620,0.5,0,0,2,0,1302.241066,1,1,21.17,72.83,43.0
621,0,0,0,2,0,1166.180758,1,1,13.0814,77.5566,60.0
622,0,0,0,2,0,549.7771174,1,1,22.29691,70.79836,18.5
623,0,0,0,3,0,1399.825022,1,1,21.2612,81.586072,48.0
624,0.5,0,1,2,0,1176.683563,1,1,12.9847,77.5491,130.0
625,0.5,0,0,3,0,1282.568807,1,1,35.0,136.0,69.9
626,0,0,0,3,0,1609.834626,1,1,21.15389,79.08306,110.0
627,0,0,0,1,0,675.1687922,1,1,20.366670000000003,72.9,9.0
628,0.5,1,1,3,0,1950.078003,0,1,19.139348,72.820458,350.0
629,0.5,1,0,3,0,1650.0,0,1,18.092898,83.395794,52.8
630,0.5,0,0,2,0,1223.380154,1,1,12.973237,77.64685899999999,27.0
631,0.5,0,1,2,0,1250.0,1,1,26.900926,75.775927,41.0
632,0.5,1,0,3,0,1183.522902,0,1,22.7808,86.1522,38.5
633,0.5,0,0,3,0,1960.01568,1,1,30.662283,76.822397,50.0
634,0,0,0,5,0,2700.096432,1,1,22.590732,76.63529100000001,56.0
635,0.5,0,0,2,0,980.3921569,1,1,20.230195,85.816005,23.5
636,0.5,0,0,2,0,1195.652174,1,1,28.456809000000003,77.099182,110.0
637,0,0,0,2,0,900.2976189999999,1,1,22.216168,73.185498,24.2
638,0,0,0,3,0,1328.273245,1,1,21.17,72.83,42.0
639,0.5,0,1,2,0,1125.112511,1,1,24.69028,78.41889,100.0
640,0.5,0,0,2,0,830.2364197,1,1,19.014858,72.8662,210.0
641,0,0,0,2,0,1554.118018,1,1,11.060813,76.970641,98.5
642,0,0,0,1,0,449.7354497,1,1,18.25,76.5,10.2
643,0,0,0,3,0,1210.084034,1,1,22.571461,71.811594,36.0
644,0.5,0,0,3,0,1800.288046,1,1,26.930121000000003,75.790763,75.0
645,0.5,1,0,2,0,958.9041096,0,1,19.1615,72.8731,140.0
646,0.5,0,0,4,0,4800.0,1,1,19.0164,72.8294,4500.0
647,0.5,0,0,2,0,1350.0135,1,1,18.540684,73.834647,150.0
648,0,0,0,2,0,949.9136442,1,1,15.355645,75.137959,22.0
649,0.5,0,1,3,0,1040.041602,1,1,19.18,72.96333,180.0
650,0.5,0,1,3,0,1449.781659,1,1,18.5853,73.7413,83.0
651,0.5,1,1,2,0,1350.135014,0,1,28.522931,77.357078,60.0
652,0.5,0,1,3,0,1579.809004,1,1,30.662283,76.822397,57.9
653,0.5,0,0,3,0,1489.489489,1,1,28.2102,76.8606,24.8
654,0,0,0,2,0,750.0610799,1,1,22.54111,88.33778000000001,30.7
655,0.5,0,0,3,0,1419.656786,1,1,26.832353,75.841749,45.5
656,0.5,0,0,4,0,4095.252541,1,1,12.9958935,77.761394,270.0
657,0,0,0,2,0,750.0,1,1,23.25,77.41667,18.0
658,0.5,0,1,2,0,883.4442547,1,0,24.69028,78.41889,300.0
659,0.5,1,1,2,0,910.8108108,0,1,19.085225,73.661835,33.7
660,0,0,0,4,0,2526.595745,1,1,28.579004,77.431173,95.0
661,0.5,0,0,4,0,5000.0,1,1,18.5333,73.9,550.0
662,0.5,0,0,3,0,1559.004948,1,1,19.095064,73.008003,230.0
663,0.5,0,1,3,0,1553.139561,1,1,28.9196,76.8972,70.0
664,0.5,1,1,2,0,1207.200847,0,1,18.510418,73.781944,68.4
665,0,0,0,3,0,1400.0,1,1,28.63676,77.36315,70.0
666,0.5,0,0,3,0,1347.708895,1,1,22.54111,88.33778000000001,100.0
667,0.5,0,0,4,0,2728.264824,1,1,28.507037,76.970772,150.0
668,0.5,0,0,4,0,2705.882353,1,1,26.473073,74.641793,230.0
669,0.5,1,1,4,0,1429.272351,0,0,19.0167,72.8167,670.0
670,0.5,1,1,1,0,716.0268129,0,1,19.1849,72.8347,94.0
671,0,0,0,3,0,1420.051122,1,1,26.91667,75.86667,50.0
672,0.5,0,0,2,0,970.042796,1,1,28.5822,77.3293,68.0
673,0.5,0,0,4,0,3899.835796,1,1,13.04034,77.591347,380.0
674,0,0,0,2,0,900.090009,1,1,29.676163,77.00806,30.0
675,0,0,0,2,0,1264.450867,1,1,28.874383,77.113251,35.0
676,0.5,0,1,3,0,1850.124378,1,1,30.682453,76.75695999999999,59.5
677,0.5,0,0,2,0,1070.079731,1,1,12.976741,77.674509,51.0
678,0,0,0,2,0,840.1344215,1,1,22.54111,88.33778000000001,35.0
679,0.5,0,1,3,0,2280.068402,1,1,28.558047,77.392752,120.0
680,0.5,0,1,3,0,1671.6817119999998,1,1,28.9196,76.8972,100.0
681,0,0,0,6,0,3200.189641,1,1,12.833224,80.210726,270.0
682,0.5,1,1,2,0,722.0216606,0,1,19.1145,72.8712,180.0
683,0.5,1,0,2,0,1300.027858,0,1,18.52361,73.84778,140.0
684,0,1,1,2,0,1069.93737,0,1,30.65,76.82,41.0
685,0.5,0,0,3,0,1773.144914,1,1,18.96,72.82,330.0
686,0.5,1,1,1,0,617.9671647000001,0,0,12.840956,77.659441,33.5
687,0.5,0,0,1,0,715.0153217999999,1,1,19.2836,72.8675,49.0
688,0,0,0,3,0,1352.169526,1,1,9.994,76.292,67.0
689,0,0,0,2,0,1199.637845,1,1,28.9196,76.8972,53.0
690,0.5,0,0,2,0,1363.109049,1,1,12.274538,76.644605,47.0
691,0.5,1,0,2,0,802.572041,0,1,22.648322,88.4431525,33.7
692,0,0,0,2,0,950.1187648,1,1,22.68333,88.36667,24.0
693,0.5,0,1,2,0,1217.161984,1,1,12.9847,77.5491,120.0
694,0.5,0,0,2,0,1050.052503,1,1,28.629811,77.434197,30.0
695,0.5,1,0,2,0,1073.878628,0,1,25.444108,81.914212,40.7
696,0.5,0,0,1,0,609.9916634,1,1,18.54138,73.21996999999999,300.0
697,0,0,0,2,0,777.1073322000001,1,1,12.900422,80.159352,42.5
698,0,0,0,2,0,900.0692361,1,1,28.63676,77.36315,39.0
699,0,0,0,2,0,900.0473708999999,1,1,10.774534,79.83604100000001,38.0
700,0.5,0,0,2,0,1079.913607,1,1,30.768683000000003,76.650876,20.0
701,0,0,0,3,0,1565.55773,1,1,22.741503,75.81509799999999,40.0
702,0.5,0,0,2,0,950.0777336,1,1,19.1983,72.8409,110.0
703,0.5,0,0,3,0,1474.080747,1,1,19.027644,73.061159,180.0
704,0,0,0,2,0,1250.0,1,1,25.625831,85.10045500000001,68.0
705,0.5,0,0,2,0,987.2159091,1,1,28.553374,77.355611,27.8
706,0,0,0,3,0,963.2751355,1,1,22.089514,82.122996,32.0
707,0.5,0,0,3,0,1350.135014,1,1,26.832353,75.841749,30.0
708,0,0,0,2,0,1085.169352,1,1,12.8891,77.5973,66.0
709,0.5,0,0,2,0,1187.172371,1,1,22.5,88.35,77.0
710,0.5,1,1,3,0,1800.0,0,1,19.1759,72.9522,270.0
711,0.5,0,0,1,0,450.0,1,1,26.75,81.0,18.0
712,0.5,0,0,3,0,1610.087294,1,1,13.11389,77.59833,83.0
713,0,0,0,3,0,1600.0,1,1,28.66667,77.41667,60.0
714,0.5,0,0,2,0,875.8683177000001,1,1,22.5922,88.484911,58.0
715,0,0,0,3,0,1825.047199,1,1,20.604366,72.92754000000001,58.0
716,0.5,0,0,2,0,750.0340924999999,1,1,25.454822,78.596469,55.0
717,0.5,0,0,2,0,1050.130672,1,1,13.09,80.27,44.2
718,0.5,0,0,2,0,1276.190476,1,1,30.638175,76.829909,40.2
719,0,0,0,2,0,1050.098447,1,1,13.0318,77.6583,48.0
720,0.5,1,1,2,0,800.0,0,1,18.52361,73.84778,44.0
721,0,0,0,1,0,677.2009029,1,1,21.232813,72.832454,21.0
722,1,0,0,3,0,134884.5664,1,0,19.908529,73.83151600000001,7420.0
723,0.5,0,1,1,0,453.0011325,1,1,24.69028,78.41889,68.0
724,0.5,1,1,2,0,1118.864852,0,1,30.662283,76.822397,48.1
725,0.5,1,1,3,0,1675.312786,0,1,30.662283,76.822397,54.9
726,0,0,0,2,0,989.927058,1,1,12.836144,80.23299300000001,57.0
727,0.5,0,0,4,0,3200.0,1,1,22.529,88.368,320.0
728,0.5,1,1,2,0,932.9149351,0,1,19.218498,72.992114,110.0
729,0.5,0,0,2,0,1151.271754,1,1,12.8706,77.6279,43.0
730,0.5,0,1,2,0,1277.013752,1,1,28.506454,77.40956800000001,65.0
731,0.5,0,1,3,0,1609.3404859999998,1,1,21.17,72.83,51.0
732,0,0,0,3,0,1305.142261,1,1,13.036269,77.556107,100.0
